,PET,VPD,air_temp,doy,precip,soil_temp,sw_in,wind_speed,year,wp_RNET,wp_ch4_gf,wp_co2_gf,wp_er,wp_gpp,wp_h,wp_le,wp_evi,wp_lswi2,wp_ndvi,wp_LST.day,wp_LST.night,LW_IN.wp,LW_IN.si,LW_IN
260,3.02,0.445949991425,15.75,89,0.4,14.1541666667,13.032,4.34583333333,2013,9.01840441088,578.124245582,15.2133900307,22.5643504749,-7.35096044427,3.68370215758,1.35256758568,0.249185354442,0.134602280048,0.45535746249,21.6900367106,8.59770812852,30.8226519077,29.6302792387,30.8226519077
261,3.36,0.295819954584,14.9166666667,90,10.5,14.5208333333,19.0404,2.70833333333,2013,14.2929376746,481.651829503,12.2953008689,20.9822642323,-8.68696336343,7.00838642887,1.8210251886,0.249973757769,0.135151294692,0.456113180462,21.8375585535,8.72066919717,31.0087513578,30.5002459566,31.0087513578
262,2.99,0.322737757849,14.5958333333,91,0.2,14.7041666667,17.4564,2.24166666667,2013,13.0923225452,476.942386366,12.7034530109,20.646245634,-7.94279262314,6.28141967444,1.86896897378,0.250762161096,0.135700309337,0.456868898433,22.0271775167,8.84477607408,30.2737790258,29.6128760047,30.2737790258
263,3.97,0.411609222624,14.9541666667,92,0.0,14.7708333333,21.9492,3.32916666667,2013,13.2117306527,609.51162357,12.3613512343,21.6758603529,-9.31450911858,6.91977765986,2.13630848857,0.251550564423,0.136249323981,0.457624616404,22.2588936002,8.97002875926,27.9801210959,23.9918807615,27.9801210959
264,4.22,0.582015495556,16.1958333333,93,0.0,14.8375,23.2236,1.93333333333,2013,15.1285646099,581.411563434,11.8825335846,22.2827412408,-10.4002076563,7.99338918132,2.13139332075,0.25233896775,0.136798338625,0.458380334375,22.532706804,9.0964272527,29.0657643498,25.0056609724,29.0657643498
265,1.9,0.272731866859,14.4833333333,94,13.4,14.9083333333,10.9404,4.11666666667,2013,7.56494421651,583.221314677,16.2857515586,21.2402171422,-4.95446558355,3.22719230388,1.62308610438,0.253127371077,0.137347353269,0.459136052346,22.848617128,9.2239715544,31.0817394664,30.6445861744,31.0817394664
266,3.97,0.389133190639,14.9875,95,0.0,14.9791666667,20.43,3.77083333333,2013,13.9136472954,580.551658769,12.8059734167,22.213438604,-9.4074651873,6.73188157732,2.14217125984,0.253915774404,0.137896367913,0.459891770317,23.2066245724,9.35266166437,29.6817150295,27.3307932083,29.6817150295
267,2.43,0.364376576699,14.775,96,0.0,14.9791666667,12.6684,3.55833333333,2013,8.30915473219,630.518068143,14.7279023768,22.3864140371,-7.65851166029,3.42321387266,1.7607671346,0.254704177731,0.138445382558,0.460647488288,23.6067291371,9.48249758261,30.625253085,28.936161651,30.625253085
268,4.33,0.373739437475,14.0458333333,97,6.5,15.0375,21.5784,5.05,2013,14.3666072,744.556458289,15.017500918,24.1519214812,-9.13442056318,6.91419691325,2.52993563411,0.255492581058,0.138994397202,0.46140320626,24.048930822,9.6134793091,29.4269709025,26.6831274033,29.4269709025
269,6.63,0.797157934102,13.5708333333,98,0.0,14.6708333333,25.9092,6.7375,2013,15.6791900893,961.79929312,17.8281679924,25.5263692995,-7.69820130711,5.6116178695,4.6187310373,0.256280984385,0.139543411846,0.462158924231,24.5332296273,9.74560684387,25.9881641938,21.4524360013,25.9881641938
270,7.44,1.10858453446,16.6416666667,99,0.0,14.4875,26.3196,6.30416666667,2013,15.2387404135,952.746613935,19.1739611382,28.7276737742,-9.55371263594,5.95104561777,3.61597465401,0.257069387712,0.14009242649,0.462914642202,25.0596255528,9.87888018689,26.5541724214,21.5975402281,26.5541724214
271,6.07,1.00475566959,19.1416666667,100,0.0,14.7333333333,25.6068,4.0875,2013,15.5307473007,1085.69300634,20.0619892371,29.7441788335,-9.6821895964,7.04202458057,3.52436330747,0.257857791038,0.140641441135,0.463670360173,24.91,10.35,29.2072540339,25.0656024814,29.2072540339
272,5.95,0.827842503333,17.2583333333,101,0.0,15.2166666667,25.4412,4.84583333333,2013,14.7224394923,1288.38683488,22.5761662381,29.3435413401,-6.76737510205,6.18478382031,3.41058868097,0.258646194365,0.141190455779,0.464426078144,26.2078147423,10.1488642977,28.0827978328,23.7465085013,28.0827978328
273,5.49,0.808108680991,17.1375,102,0.0,15.2,25.83,3.85416666667,2013,15.2328226877,1120.38902324,19.1335349365,26.6362135477,-7.50267861117,6.99840077177,3.45098671055,0.259434597692,0.141739470423,0.465181796115,26.7678199611,10.2855750656,27.8259775915,22.9589569955,27.8259775915
274,5.7,0.725769973418,15.9458333333,103,0.0,16.4166666667,23.7096,5.225,2013,14.2941763566,861.219286654,13.8792707418,26.4301369164,-12.5508661745,6.69172637017,2.97909893118,0.260223001019,0.142288485067,0.465937514087,27.3081342552,10.4234316416,28.1223175211,24.1577648121,28.1223175211
275,6.08,0.674522424355,14.2,104,0.0,16.4166666667,26.3916,6.4625,2013,16.3736784587,874.376866291,15.7350094393,26.6461855015,-10.9111760622,7.87068002816,3.59325364901,0.261011404346,0.142837499712,0.466693232058,27.8287576245,10.562434026,26.7692333885,22.364949506,26.7692333885
276,5.5,0.473140904238,11.5541666667,105,0.0,15.5458333333,26.586,5.9125,2013,16.7928799601,868.05793894,11.0365379628,25.2552693702,-14.2187314074,8.11382690785,3.43207332779,0.261799807673,0.143386514356,0.467448950029,28.3296900691,10.7025822186,25.7642660088,21.3225721692,25.7642660088
277,6.95,0.904015616827,13.25,106,0.0,14.7333333333,27.3708,5.55833333333,2013,15.9151467339,912.984538259,15.3085928329,27.435623883,-12.12703105,6.09867036185,4.24556687313,0.262588211,0.143935529,0.468204668,28.8109315889,10.8438762195,25.0091489551,19.8617973351,25.0091489551
278,7.33,1.00728910474,14.4083333333,107,0.0,14.325,27.4716,5.74583333333,2013,15.9721288375,1000.98849499,15.0192823058,28.7818055108,-13.762523205,6.39184806189,4.27113337659,0.264015012708,0.147673356562,0.470218025062,29.2724821839,10.9863160286,25.3220504095,20.192154223,25.3220504095
279,6.11,1.05778109647,16.2583333333,108,0.0,14.3333333333,26.9064,3.14583333333,2013,16.0774669646,845.551920572,11.6911299411,27.1533320167,-15.4622020756,7.36233315229,3.99936418278,0.265441814417,0.151411184125,0.472231382125,29.7143418541,11.129901646,27.0435443706,22.4609784017,27.0435443706
280,5.4,0.905441521383,17.5291666667,109,0.0,14.5958333333,26.226,1.93333333333,2013,16.412878657,809.372099317,12.6571404723,27.894566099,-15.2374256267,7.45831100931,3.67253875025,0.266868616125,0.155149011688,0.474244739187,30.1365105996,11.2746330717,28.8523403628,24.651509108,28.8523403628
281,7.4,1.2612671578,19.75,110,0.0,15.3,27.5004,4.45833333333,2013,16.2038597023,929.346673489,17.2962195369,30.5392371982,-13.2430176613,6.24322627026,4.32554726723,0.268295417833,0.15888683925,0.47625809625,30.5389884203,11.4205103056,28.5012363606,23.7347327748,28.5012363606
282,6.46,1.20399295038,19.7208333333,111,0.0,15.5458333333,27.2232,2.83333333333,2013,16.5053111937,957.573533658,14.7261161426,30.683946223,-15.9578300804,6.83303641948,4.29492378059,0.269722219542,0.162624666813,0.478271453312,30.9217753163,11.5675333478,29.064737367,24.4239709876,29.064737367
283,8.03,1.57224700921,21.8333333333,112,0.0,15.8166666667,27.3276,4.2625,2013,16.2952795986,1033.17226917,17.0085174024,32.3645551267,-15.3560377243,5.83862466034,4.81137305693,0.27114902125,0.166362494375,0.480284810375,31.2848712875,11.7157021983,29.1966393165,24.5222013554,29.1966393165
284,8.76,1.54609102736,20.3541666667,113,0.0,15.8833333333,28.566,5.82916666667,2013,15.9117764589,1031.69214737,16.6582276641,32.4342169055,-15.7759892413,4.80794748302,5.5796314237,0.272575822958,0.170100321937,0.482298167437,31.6282763339,11.865016857,27.7052913298,22.3131467888,27.7052913298
285,6.56,0.79001871392,16.2916666667,114,0.0,15.825,27.4896,5.85833333333,2013,16.8490610879,913.376022839,12.9645221827,30.4011741853,-17.4366520026,7.43728343913,4.01706523832,0.274002624667,0.1738381495,0.4843115245,31.9519904556,12.015477324,27.5732989691,22.9880717115,27.5732989691
286,5.87,0.44222068067,14.5416666667,115,0.0,15.5875,27.5364,7.83333333333,2013,17.2625246672,945.276677719,9.5257724951,31.3869773599,-21.8612048648,8.41352723109,3.31775896139,0.275429426375,0.177575977063,0.486324881562,32.2560136525,12.1670835993,26.9500854076,23.0085210525,26.9500854076
287,5.5,0.586650162984,15.8375,116,0.0,15.5583333333,27.1476,4.22083333333,2013,17.1449228038,1090.57424892,11.743300382,30.4479663275,-18.7046659455,7.68200235118,3.8965638357,0.276856228083,0.181313804625,0.488338238625,32.01,13.33,27.9436398558,23.7111601134,27.9436398558
288,5.72,0.764668463711,17.6458333333,117,0.0,15.8875,27.4572,3.5625,2013,17.1664457716,1133.44315577,15.3299421996,31.0882253221,-15.7582831224,7.22643720212,4.15624203378,0.278283029792,0.185051632187,0.490351595687,32.804987272,12.4737335746,28.5446302955,24.0538697476,28.5446302955
289,6.01,1.11813291535,20.8875,118,0.0,16.2708333333,26.9244,2.3625,2013,17.173190295,960.260697514,13.1260725387,30.7006341538,-17.5745616151,6.54345508524,5.04387585727,0.2797098315,0.18878945975,0.49236495275,33.0499376946,12.6287772746,30.2022803388,26.0076036066,30.2022803388
290,7.97,1.67874802426,24.5375,119,0.0,16.85,27.8064,4.18333333333,2013,17.1075780967,934.066484693,14.8006058139,32.666721596,-17.8661157821,5.12308096358,5.88701726315,0.281136633208,0.192527287312,0.494378309812,33.2751971924,12.784966783,31.2692860421,26.8306301137,31.2692860421
291,9.5,1.59962066744,21.2166666667,120,0.0,16.9791666667,27.954,6.00416666667,2013,16.8629648827,962.789656942,15.4505241721,34.6859285029,-19.2354043309,2.29259367854,6.38810907572,0.282563434917,0.196265114875,0.496391666875,33.4807657655,12.9423020995,28.6913782503,23.8591967127,28.6913782503
292,9.62,1.81738205536,22.05,121,0.0,16.6916666667,28.8648,6.07083333333,2013,17.0567077536,870.357096635,10.606435997,32.3081597931,-21.7017237961,4.37001741813,6.41050106214,0.283990236625,0.200002942437,0.498405023937,33.6666434138,13.1007832244,28.4917669625,23.4114868251,28.4917669625
293,7.82,1.85580619377,22.6666666667,122,0.0,16.5791666667,28.6236,3.3375,2013,17.3135204491,742.022594616,8.25974905565,29.3762140779,-21.1164650223,5.51883286779,6.41548036031,0.285417038333,0.20374077,0.500418381,33.8328301373,13.2604101575,29.5411793854,24.7459765895,29.5411793854
294,7.27,1.67441344483,22.6791666667,123,0.0,16.7708333333,28.3356,2.8625,2013,17.3679812913,824.217291649,9.52373671921,30.9947687357,-21.4710320165,5.27650361838,6.19535629015,0.286843840042,0.207478597562,0.502431738062,33.9793259361,13.4211828989,29.9921420792,25.3902208664,29.9921420792
295,8.65,1.56960606219,21.9,124,0.0,17.0208333333,28.8072,5.02083333333,2013,17.5320722408,940.273665248,8.05654231906,32.5883672371,-24.531824918,4.56414851931,6.50176975657,0.28827064175,0.211216425125,0.504445095125,34.67,14.77,29.4959788661,24.9008764089,29.4959788661
296,4.07,0.631914433149,16.4625,125,0.0,16.8541666667,18.3924,3.7125,2013,11.9147791345,770.191625574,3.83973528804,27.7951353251,-23.955400037,4.25567505491,3.84687612169,0.289697443458,0.214954252687,0.506458452187,34.2132447593,13.7372904568,29.8527553813,27.7450465061,29.8527553813
297,4.64,0.627136084534,17.2541666667,126,7.1,16.7958333333,21.2832,2.85416666667,2013,14.7414161588,719.003114391,1.29886702622,27.717169832,-26.4183028058,4.87813770879,4.29772189199,0.291124245167,0.21869208025,0.50847180925,34.3006677838,13.8748745739,31.3830291785,30.1296100325,31.3830291785
298,5.64,0.677678112354,17.8708333333,127,0.0,17.0208333333,25.4412,4.09583333333,2013,18.8933553419,831.810667483,-1.84100182806,29.7764971056,-31.6174989336,6.9031419937,4.85124016968,0.292551046875,0.222429907812,0.510485166312,34.3683998835,13.9958538001,31.1238128852,28.4534846188,31.1238128852
299,4.45,0.452677024313,15.5333333333,128,0.0,17.2041666667,20.916,4.9125,2013,15.1648737434,856.992415832,-0.684030235543,29.2631108154,-29.947141051,5.60872617047,3.81283177611,0.293977848583,0.226167735375,0.512498523375,34.4164410585,14.1002281351,30.2314656427,27.8690381219,30.2314656427
300,6.2,0.579382322342,16.5958333333,129,0.0,17.1291666667,28.548,5.525,2013,19.8727324826,861.467134558,-3.58660336734,29.7500792039,-33.3366825713,7.41398156164,5.01039488808,0.295404650292,0.229905562937,0.514511880437,34.4447913086,14.1879975792,29.3411638678,26.9639087285,29.3411638678
301,6.35,0.698900297237,18.1583333333,130,0.0,17.2041666667,28.368,4.69166666667,2013,19.7618013856,855.015229069,-3.02880626607,30.0311427206,-33.0599489867,7.09839805428,5.23731860261,0.296831452,0.2336433905,0.5165252375,34.4534506341,14.2591621321,30.0873524749,29.2746850771,30.0873524749
302,6.36,1.11867551879,21.8833333333,131,0.0,17.7208333333,27.792,2.42916666667,2013,18.7072589993,795.886476721,-0.495989134617,30.5140257847,-31.0100149194,5.43239788658,6.40254217511,0.298258253708,0.237381218062,0.518538594562,34.4424190347,14.313721794,31.4955241889,30.3179472136,31.4955241889
303,7.58,1.15331273506,21.2208333333,132,0.0,18.2208333333,29.4516,4.09583333333,2013,19.1560113098,754.917324989,-3.71349563075,31.2470235125,-34.9605191433,4.74535902526,6.40260791067,0.299685055417,0.241119045625,0.520551951625,34.51,13.61,29.8883378116,28.6102998213,29.8883378116
304,7.6,1.13321847822,21.3958333333,133,0.0,18.2125,30.0096,4.59583333333,2013,19.3723589585,845.16863206,-4.59471409352,31.4631877711,-36.0579018647,4.88319578058,6.38478585246,0.301111857125,0.244856873187,0.522565308687,34.3612830617,14.3730264446,29.695021174,28.5510282863,29.695021174
305,7.68,1.07625288956,20.6083333333,134,0.0,18.4125,29.106,5.45,2013,19.3015682959,884.447674763,-5.02981555706,32.503951732,-37.5337672891,4.48528020652,6.56060047628,0.302538658833,0.24859470075,0.52457866575,34.2911786881,14.3777714334,30.1607066025,29.2431249664,30.1607066025
306,6.87,0.813345133573,17.4666666667,135,0.0,17.8416666667,28.1088,5.29583333333,2013,18.2351679562,800.05265576,-8.20888689839,30.7030049917,-38.9118918901,5.20340757225,5.95041651479,0.303965460542,0.252332528312,0.526592022812,34.2013833896,14.365911531,28.4812459036,27.6505110096,28.4812459036
307,6.52,0.657276280057,17.0875,136,0.0,17.5791666667,25.8084,6.45833333333,2013,18.9671315879,763.359046843,-6.78992088754,30.602583958,-37.3925048455,5.62489605448,5.54795232153,0.30539226225,0.256070355875,0.528605379875,34.0918971665,14.3374467377,30.4700594895,31.0123703503,30.4700594895
308,6.75,0.724806048853,16.05,137,0.0,17.4833333333,30.1248,5.275,2013,19.1576484202,761.954855005,-14.6553735495,28.5578026364,-43.2131761859,5.84298994101,6.40963256816,0.306819063958,0.259808183438,0.530618736937,33.9627200185,14.2923770532,27.4406209462,26.3662132401,27.4406209462
309,6.7,0.899637083715,18.3375,138,0.0,17.5666666667,29.8476,4.21666666667,2013,19.3713172208,866.221164798,-13.3533635363,29.9647499014,-43.3181134378,5.59106878338,6.98687058393,0.308245865667,0.263546011,0.532632094,33.8138519458,14.2307024777,28.6148774851,27.4346749553,28.6148774851
310,8.08,1.3630712196,20.9583333333,139,0.0,17.9625,30.9276,4.21666666667,2013,19.5647356223,786.972349901,-6.98614478307,32.5621537526,-39.5482985356,3.19057166646,8.33409824419,0.309672667375,0.267283838562,0.534645451062,33.6452929483,14.1524230112,28.9841336875,27.9601620048,28.9841336875
311,8.56,1.76741619866,23.6333333333,140,0.0,18.1708333333,30.8412,3.82083333333,2013,19.2592989489,937.713335652,-5.03489777329,34.4884043305,-39.5233021038,2.86803470184,9.69213219392,0.311099469083,0.271021666125,0.536658808125,33.97,12.11,29.8265854943,28.4386475679,29.8265854943
312,8.34,0.933197418377,17.5916666667,141,0.0,18.1583333333,30.0204,6.675,2013,19.8020199174,1039.74247425,-14.0425538207,34.4678907081,-48.5104445288,4.22999159532,7.68491517587,0.312526270792,0.274759493687,0.538672165187,33.2652977397,13.9637634396,28.3378786923,27.5998549831,28.3378786923
313,7.05,0.898208518786,14.4333333333,142,0.0,17.5416666667,31.3812,4.44583333333,2013,19.5035758175,822.544290116,-19.0818003472,29.1525653232,-48.2343656704,4.93694139443,7.88232452449,0.3139530725,0.27849732125,0.54068552225,33.0862526499,13.8888114041,25.7855128168,24.5199295062,25.7855128168
314,6.36,0.80910085532,15.5541666667,143,0.0,17.3333333333,30.7152,4.3125,2013,19.5488728894,759.939495584,-22.0468952659,28.5711280027,-50.6180232686,5.77391653414,7.29320909772,0.315379874208,0.282235148813,0.542698879312,32.9199077566,13.8326825471,26.8782194383,25.5615139649,26.8782194383
315,6.77,0.856212107865,16.3416666667,144,0.0,17.4833333333,30.9744,3.8,2013,19.8983956183,716.909545234,-21.2122953292,29.3326222039,-50.5449175331,5.2488245912,7.59792200173,0.316806675917,0.285972976375,0.544712236375,32.7662630598,13.7953768684,27.21757287,25.9640321537,27.21757287
316,6.3,0.662147197712,15.6291666667,145,0.0,17.425,28.566,4.07083333333,2013,20.0161913729,790.528139214,-23.9015414529,30.3206332539,-54.2221747068,5.87179309509,7.00165925038,0.318233477625,0.289710803937,0.546725593437,32.6253185596,13.7768943682,27.6237270679,26.9699232398,27.6237270679
317,6.76,0.657770559425,17.0041666667,146,0.0,17.6083333333,27.072,6.625,2013,19.5549204564,882.296724957,-21.910797266,34.1143304148,-56.0251276808,5.0772339152,6.61385218676,0.319660279333,0.2934486315,0.5487389505,32.4970742559,13.7772350464,28.4147807228,27.7427932506,28.4147807228
318,3.0,0.436398325132,15.6083333333,147,0.4,17.5,12.6036,5.15416666667,2013,9.50339641536,886.171019707,-12.2719519864,32.9237886597,-45.1957406462,1.27986473702,3.81900012334,0.321087081042,0.297186459062,0.550752307563,32.3815301487,13.796398903,30.8107199632,31.168557167,30.8107199632
319,5.82,0.625841314827,18.2416666667,148,0.0,17.75,25.4232,4.39166666667,2013,20.4072081713,1208.50173956,-20.5954917907,35.7763467378,-56.3718385285,5.85936534889,7.0015187137,0.32251388275,0.300924286625,0.552765664625,32.07,13.95,31.2745103886,30.8853597456,31.2745103886
320,6.96,0.815887623539,18.7458333333,149,0.0,18.5166666667,26.3916,5.83333333333,2013,20.8924427421,1218.24598372,-17.0062386879,39.1291553213,-56.1353940093,5.19505072426,7.89331768155,0.323940684458,0.304662114187,0.554779021687,32.1885425239,13.8911961515,30.4650561827,29.7583215003,30.4650561827
321,7.18,1.05819893889,19.325,150,0.0,18.6833333333,28.152,4.62083333333,2013,20.5664975225,1321.80494084,-17.9315721796,39.5735090073,-57.505081187,3.70906868295,9.2866533476,0.325367486167,0.30839994175,0.55679237875,32.1110990063,13.9668295434,28.7757425481,27.4096856154,28.7757425481
322,8.08,1.53140815408,23.025,151,0.0,18.9041666667,29.4336,3.825,2013,20.3865659957,1285.346627,-10.5841018522,41.3494773288,-51.933579181,1.92338923611,10.9423331397,0.326794287875,0.312137769312,0.558805735813,32.0463556852,14.0612861137,30.2255043712,28.8610955276,30.2255043712
323,7.84,1.74337632504,25.4,152,0.0,19.4541666667,27.5976,3.67083333333,2013,18.3287588632,1466.36182919,-6.09800903779,42.3885442546,-48.4865532924,1.32865358515,11.9142601067,0.328221089583,0.315875596875,0.560819092875,31.9943125606,14.1745658624,31.8822372119,30.626649238,31.8822372119
324,7.94,1.46464252376,23.6583333333,153,0.0,20.025,28.9692,3.97083333333,2013,20.7141169137,1123.80720257,-16.212418153,39.2701174408,-55.4825355937,2.40257974217,11.2592575589,0.329647891292,0.319613424437,0.562832449937,31.9549696326,14.3066687896,31.3589993559,29.9470195468,31.3589993559
325,7.52,0.745255081783,18.6416666667,154,0.0,19.9375,28.728,6.85,2013,21.199482759,770.638309194,-31.5886087444,37.1384898144,-68.7270985589,4.55862553528,7.78107986624,0.331074693,0.323351252,0.564845807,31.9283269011,14.4575948952,29.7114752641,28.6830099447,29.7114752641
326,6.94,0.544543243771,16.7041666667,155,0.0,19.1291666667,27.9576,8.13333333333,2013,20.9062999114,795.576130227,-36.8775765682,37.317538689,-74.1951152573,5.51169543188,6.39676074658,0.333202376063,0.327003605687,0.567284952375,31.9143843661,14.6273441792,29.231427554,28.386154848,29.231427554
327,6.79,0.643886437841,17.4666666667,156,0.0,18.5291666667,28.7928,6.3375,2013,21.3182703708,736.862753248,-34.7690974178,37.2371823238,-72.0062797416,5.1066381896,7.85978840768,0.335330059125,0.330655959375,0.56972409775,31.93,16.93,29.6794930977,28.8327095339,29.6794930977
328,6.85,0.788157224558,19.1833333333,157,0.0,18.5041666667,28.89,5.11666666667,2013,21.4963457923,799.366591982,-27.1927247538,38.200309605,-65.3930343588,4.70219461755,8.73984252351,0.337457742188,0.334308313062,0.572163243125,31.9245998858,15.0134069053,30.6243409521,29.7578733055,30.6243409521
329,7.31,1.44320420921,24.5416666667,158,0.0,19.0375,29.3472,2.95416666667,2013,21.4020124703,996.074372493,-24.8902173923,38.3161809911,-63.2063983834,2.72323110512,11.0350088906,0.33958542525,0.33796066675,0.5746023885,31.9487579404,15.2099095931,32.641805483,31.3863416563,32.641805483
330,8.63,1.71449007973,26.9583333333,159,0.0,20.1458333333,29.2644,4.89583333333,2013,21.5730366734,1248.14232532,-14.1678692345,41.8261974434,-55.9940666779,0.736774804572,13.4862612689,0.341713108313,0.341613020437,0.577041533875,31.9856161915,15.405424705,34.0223807671,32.4735091828,34.0223807671
331,6.53,0.467727796847,17.025,160,0.0,20.1625,26.6616,8.40833333333,2013,20.3408887797,908.81957129,-30.5868356341,43.550686011,-74.1375216452,5.96328429941,6.20226257489,0.343840791375,0.345265374125,0.57948067925,32.0351746392,15.599952241,30.7164522136,30.3486727996,30.7164522136
332,5.12,0.566692611957,17.225,161,0.0,19.5875,22.7232,4.76666666667,2013,16.6265013222,1001.84110958,-32.2100711803,42.4548450154,-74.6649161957,3.88466167555,7.10995802612,0.345968474438,0.348917727812,0.581919824625,32.0974332834,15.7934922011,30.5453041344,30.2186145195,30.5453041344
333,5.77,0.760241352981,19.2875,162,0.0,19.6208333333,25.92,3.33333333333,2013,17.8099562952,1035.3546205,-27.0487049745,41.1574501454,-68.2061551199,3.94729616304,7.87870898167,0.3480961575,0.3525700815,0.58435897,32.1723921241,15.9860445854,30.3622162596,29.5436026476,30.3622162596
334,8.02,1.2153251857,20.8541666667,163,0.0,19.9333333333,31.0896,4.7125,2013,20.851841649,686.514909271,-37.0543695128,36.388174171,-73.4425436837,1.54306765522,11.1679199044,0.350223840563,0.356222435187,0.586798115375,32.2600511614,16.1776093937,29.0128248843,27.6799984787,29.0128248843
335,7.47,1.23235864651,20.6125,164,0.0,19.975,30.7836,4.1125,2013,20.6480089826,505.848058018,-44.9205776577,31.4735248353,-76.3941024931,2.41132476532,11.7883003948,0.352351523625,0.359874788875,0.58923726075,31.95,15.75,29.2207548733,27.6743799334,29.2207548733
336,8.47,1.63148128797,23.0125,165,0.0,20.125,31.2588,3.8625,2013,21.1263844655,574.033119282,-41.5819323578,29.5968830036,-71.1788153614,1.66605446207,12.7989630842,0.354479206688,0.363527142563,0.591676406125,32.4629657742,16.5577762826,29.8850915042,28.379049934,29.8850915042
337,7.66,1.02825611447,19.6583333333,166,0.0,20.0375,30.7728,4.20833333333,2013,21.1385328786,578.773046733,-45.6205484643,31.9726521272,-77.5932005916,2.38577020236,10.6176740588,0.35660688975,0.36717949625,0.5941155515,32.5572132473,16.7463783633,29.1107209468,27.963008501,29.1107209468
338,8.57,1.18889223859,21.0125,167,0.0,20.1208333333,30.456,5.87083333333,2013,20.7947672175,675.421282257,-43.8012162839,36.1973207288,-79.9985370127,0.603021267877,11.6846945367,0.358734572813,0.370831849938,0.596554696875,32.6431528145,16.933992868,29.5476564923,28.5724463936,29.5476564923
339,8.28,0.935290668452,19.7958333333,168,0.0,20.1333333333,30.5172,6.62916666667,2013,20.9667125318,756.987243928,-42.6083507983,37.9626246084,-80.5709754067,1.90841125413,10.3328975202,0.360862255875,0.374484203625,0.59899384225,32.7207844757,17.1206197968,29.1555663062,28.4248210594,29.1555663062
340,7.79,0.748545058233,17.5125,169,0.0,19.9625,30.3588,6.9125,2013,20.7915577847,818.725373598,-42.9476580144,38.2953157933,-81.2429738076,3.25949631179,9.39642161849,0.362989938938,0.378136557313,0.601432987625,32.7901082309,17.3062591498,28.1109434916,27.2020214691,28.1109434916
341,7.21,0.970279036494,18.4875,170,0.0,19.7166666667,30.4524,4.42916666667,2013,20.793705208,1044.71789966,-39.719243823,38.7226507689,-78.4418945919,2.42056549233,11.2604840653,0.365117622,0.381788911,0.603872133,32.8511240802,17.4909109268,28.5318565575,27.2020288382,28.5318565575
342,7.71,1.15691273918,20.2083333333,171,0.0,19.875,30.2436,4.425,2013,20.7690955022,1165.22909357,-39.1687642863,40.0152014782,-79.1839657646,1.34868557093,12.7347125442,0.365749012094,0.383517578344,0.605411104406,32.9038320236,17.6745751279,29.4507032582,28.1946889592,29.4507032582
343,7.65,1.33838619902,21.8458333333,172,0.0,20.0791666667,29.736,3.48333333333,2013,20.7429225037,840.878110456,-45.9176813754,34.5320481692,-80.4497295446,1.0745435277,13.2836280112,0.366380402188,0.385246245687,0.606950075812,31.73,16.17,30.141155518,28.8989250549,30.141155518
344,8.29,1.56836405763,23.725,173,0.0,20.3708333333,29.7216,4.0,2013,20.7804970175,717.973736697,-45.8097186914,34.4723684735,-80.2820871649,-0.69800502882,14.1980572626,0.367011792281,0.386974913031,0.608489047219,32.9843241924,18.031139376,30.9174398664,29.656678257,30.9174398664
345,4.16,0.525682890582,18.7,174,0.0,20.3041666667,16.2936,5.83333333333,2013,10.7673213559,736.762841372,-34.0087151765,35.6716542773,-69.6803694538,1.0859268499,5.1696323026,0.367643182375,0.388703580375,0.610028018625,33.0121084179,18.1884365699,31.6497367358,31.8343452191,31.6497367358
346,1.34,0.248817863277,17.0875,175,0.9,19.9916666667,8.8344,2.01666666667,2013,5.87603310246,696.104366291,-22.1241114604,29.1355739581,-51.2596854185,0.965842925664,2.86051713191,0.368274572469,0.390432247719,0.611566990031,33.0315847375,18.3291433349,33.5712094085,34.2332644089,33.5712094085
347,3.36,0.346784475481,20.0,176,1.4,20.0125,17.3088,2.6875,2013,13.4673610829,889.864338199,-36.9606885619,31.408285694,-68.3689742559,2.06760636714,5.82409511522,0.368905962563,0.392160915063,0.613105961437,33.0427531511,18.453259671,34.6612860817,34.3975756004,34.6612860817
348,6.7,0.776100110849,22.5333333333,177,0.0,20.6375,29.0592,2.88333333333,2013,22.5298475942,1055.51996351,-48.1975465293,34.686815853,-82.8843623823,4.25265522031,11.0160357392,0.369537352656,0.393889582406,0.614644932844,33.0456136587,18.5607855782,32.5809688127,31.6068966994,32.5809688127
349,7.41,1.27463099911,25.0541666667,178,0.0,21.3583333333,29.3328,3.2125,2013,21.9329797285,1335.93991802,-45.6272033041,35.9725614692,-81.5997647733,1.26878488417,13.5155291007,0.37016874275,0.39561824975,0.61618390425,33.0401662604,18.6517210564,32.7582843632,31.3634394481,32.7582843632
350,8.18,1.89964360402,28.775,179,0.0,22.1291666667,29.1384,2.99166666667,2013,21.9114911611,1048.95262631,-48.3786850119,33.2871602019,-81.6658452138,-1.25061333176,15.3739517194,0.370800132844,0.397346917094,0.617722875656,33.0264109562,18.7260661057,34.6662723183,33.2713100016,34.6662723183
351,8.42,2.10112156615,29.7541666667,180,0.0,22.6291666667,29.5092,2.94583333333,2013,21.8491246402,1030.00743181,-52.0576973862,29.7712186339,-81.8289160201,-1.06902600172,16.0750357921,0.371431522938,0.399075584438,0.619261847062,34.97,20.67,34.7515668833,32.9592592758,34.7515668833
