,PET,VPD,air_temp,doy,precip,soil_temp,sw_in,wind_speed,year,wp_RNET,wp_ch4_gf,wp_co2_gf,wp_er,wp_gpp,wp_h,wp_le,mb_RNET,mb_ch4_gf,mb_co2_gf,mb_er,mb_gpp,mb_h,mb_le,wp_evi,wp_lswi2,wp_ndvi,mb_evi,mb_lswi2,mb_ndvi,wp_LST.day,wp_LST.night,mb_LST.day,mb_LST.night
269,6.63,0.797157934102,13.5708333333,98,0.0,14.6708333333,25.9092,6.7375,2013,15.6791900893,961.79929312,17.8281679924,25.5263692995,-7.69820130711,5.6116178695,4.6187310373,11.6339577465,1043.47605697,12.9530262738,30.3063686276,-17.3533423538,1.86922846716,10.0086283836,0.304866666667,0.137853688316,0.511958333333,0.195233333333,0.293069922674,0.5102,24.5332296273,9.74560684387,20.5602560956,13.890849902
270,7.44,1.10858453446,16.6416666667,99,0.0,14.4875,26.3196,6.30416666667,2013,15.2387404135,952.746613935,19.1739611382,28.7276737742,-9.55371263594,5.95104561777,3.61597465401,11.5810985915,548.349280248,6.64081843637,28.529491496,-21.8886730597,-0.406368118354,8.95103775105,0.306,0.143795927252,0.51835,0.1965,0.306599161446,0.5141,25.0596255528,9.87888018689,20.6853761476,13.9994989302
271,6.07,1.00475566959,19.1416666667,100,0.0,14.7333333333,25.6068,4.0875,2013,15.5307473007,1085.69300634,20.0619892371,29.7441788335,-9.6821895964,7.04202458057,3.52436330747,13.1770140845,1193.55024827,18.3946970617,35.0881548321,-16.6934577704,2.23569939423,10.2493976884,0.307133333333,0.149738166188,0.524741666667,0.197766666667,0.320128400218,0.518,24.91,10.35,20.51,14.31
272,5.95,0.827842503333,17.2583333333,101,0.0,15.2166666667,25.4412,4.84583333333,2013,14.7224394923,1288.38683488,22.5761662381,29.3435413401,-6.76737510205,6.18478382031,3.41058868097,12.2725774648,1732.67795733,15.8502955785,38.4150638151,-22.5647682366,2.95931309061,10.0016916176,0.308266666667,0.155680405123,0.531133333333,0.199033333333,0.33365763899,0.5219,26.2078147423,10.1488642977,20.9367996981,14.2128715038
273,5.49,0.808108680991,17.1375,102,0.0,15.2,25.83,3.85416666667,2013,15.2328226877,1120.38902324,19.1335349365,26.6362135477,-7.50267861117,6.99840077177,3.45098671055,12.5596901408,2032.67365967,18.5304803618,37.1718577996,-18.6413774378,2.77374075258,11.0846211852,0.3094,0.161622644059,0.537525,0.2003,0.347186877762,0.5258,26.7678199611,10.2855750656,21.0631031965,14.3157964051
274,5.7,0.725769973418,15.9458333333,103,0.0,16.4166666667,23.7096,5.225,2013,14.2941763566,861.219286654,13.8792707418,26.4301369164,-12.5508661745,6.69172637017,2.97909893118,11.4311408451,1795.87912716,10.9752474784,37.8261349516,-26.8508874732,2.64825657467,11.0038891656,0.310533333333,0.167564882994,0.543916666667,0.201566666667,0.360716116534,0.5297,27.3081342552,10.4234316416,21.1898011771,14.415913942
275,6.08,0.674522424355,14.2,104,0.0,16.4166666667,26.3916,6.4625,2013,16.3736784587,874.376866291,15.7350094393,26.6461855015,-10.9111760622,7.87068002816,3.59325364901,13.1506478873,1432.88873588,9.27586597225,37.3003138745,-28.0244479022,3.8190522021,12.0964182091,0.311666666667,0.17350712193,0.550308333333,0.202833333333,0.374245355306,0.5336,27.8287576245,10.562434026,21.3168936398,14.5132241145
276,5.5,0.473140904238,11.5541666667,105,0.0,15.5458333333,26.586,5.9125,2013,16.7928799601,868.05793894,11.0365379628,25.2552693702,-14.2187314074,8.11382690785,3.43207332779,13.1799295775,806.187939833,1.47345868108,33.3649355014,-31.8914768203,5.23503518377,9.29069501343,0.3128,0.179449360865,0.5567,0.2041,0.387774594078,0.5375,28.3296900691,10.7025822186,21.4443805847,14.6077269227
277,6.95,0.904015616827,13.25,106,0.0,14.7333333333,27.3708,5.55833333333,2013,15.9151467339,912.984538259,15.3085928329,27.435623883,-12.12703105,6.09867036185,4.24556687313,12.1567183099,713.097289223,-0.106134987609,26.3770264042,-26.4831613918,1.09882784841,9.13019047431,0.319528571429,0.187080729494,0.562057142857,0.208371428571,0.39087799929,0.540407142857,28.8109315889,10.8438762195,21.5722620117,14.6994223665
278,7.33,1.00728910474,14.4083333333,107,0.0,14.325,27.4716,5.74583333333,2013,15.9721288375,1000.98849499,15.0192823058,28.7818055108,-13.762523205,6.39184806189,4.27113337659,12.1236338028,623.086241008,-2.44394441491,26.9238519128,-29.3677963278,0.726197441702,9.2655322295,0.326257142857,0.194712098122,0.567414285714,0.212642857143,0.393981404502,0.543314285714,29.2724821839,10.9863160286,21.7005379208,14.7883104459
279,6.11,1.05778109647,16.2583333333,108,0.0,14.3333333333,26.9064,3.14583333333,2013,16.0774669646,845.551920572,11.6911299411,27.1533320167,-15.4622020756,7.36233315229,3.99936418278,12.9236197183,925.39094857,5.12091638958,24.9794160122,-19.8584996226,1.30754279922,8.88430895281,0.332985714286,0.20234346675,0.572771428571,0.216914285714,0.397084809714,0.546221428571,29.7143418541,11.129901646,21.8292083121,14.874391161
280,5.4,0.905441521383,17.5291666667,109,0.0,14.5958333333,26.226,1.93333333333,2013,16.412878657,809.372099317,12.6571404723,27.894566099,-15.2374256267,7.45831100931,3.67253875025,13.5892394366,1528.93360417,10.5480505049,32.6376123745,-22.0895618696,2.71878235468,9.59258210228,0.339714285714,0.209974835378,0.578128571429,0.221185714286,0.400188214925,0.549128571429,30.1365105996,11.2746330717,21.9582731855,14.9576645116
281,7.4,1.2612671578,19.75,110,0.0,15.3,27.5004,4.45833333333,2013,16.2038597023,929.346673489,17.2962195369,30.5392371982,-13.2430176613,6.24322627026,4.32554726723,13.1942535211,1774.99796193,18.1846976257,36.1851762743,-18.0004786487,0.337124256019,11.1244377308,0.346442857143,0.217606204007,0.583485714286,0.225457142857,0.403291620137,0.552035714286,30.5389884203,11.4205103056,22.0877325411,15.0381304979
282,6.46,1.20399295038,19.7208333333,111,0.0,15.5458333333,27.2232,2.83333333333,2013,16.5053111937,957.573533658,14.7261161426,30.683946223,-15.9578300804,6.83303641948,4.29492378059,13.4675492958,1957.88108246,18.822558212,35.8220892435,-16.9995310315,0.233040069826,11.4917472211,0.353171428571,0.225237572635,0.588842857143,0.229728571429,0.406395025349,0.554942857143,30.9217753163,11.5675333478,22.2175863788,15.1157891198
283,8.03,1.57224700921,21.8333333333,112,0.0,15.8166666667,27.3276,4.2625,2013,16.2952795986,1033.17226917,17.0085174024,32.3645551267,-15.3560377243,5.83862466034,4.81137305693,12.6854366197,1528.31569622,9.62076066084,33.039575429,-23.4188147682,-2.74618827408,12.9907518493,0.3599,0.232868941263,0.5942,0.234,0.409498430561,0.55785,31.2848712875,11.7157021983,22.3478346986,15.1906403773
284,8.76,1.54609102736,20.3541666667,113,0.0,15.8833333333,28.566,5.82916666667,2013,15.9117764589,1031.69214737,16.6582276641,32.4342169055,-15.7759892413,4.80794748302,5.5796314237,12.9632957746,1314.26485717,9.05120127487,35.9162638395,-26.8650625646,-1.13914826717,16.2116307941,0.366628571429,0.240500309892,0.599557142857,0.238271428571,0.412601835773,0.560757142857,31.6282763339,11.865016857,22.4784775006,15.2626842705
285,6.56,0.79001871392,16.2916666667,114,0.0,15.825,27.4896,5.85833333333,2013,16.8490610879,913.376022839,12.9645221827,30.4011741853,-17.4366520026,7.43728343913,4.01706523832,13.8002957746,1798.47309816,1.81209480851,38.2480006465,-36.4359058379,4.91548452722,11.3135203472,0.373357142857,0.24813167852,0.604914285714,0.242542857143,0.415705240984,0.563664285714,31.9519904556,12.015477324,22.6095147847,15.3319207993
286,5.87,0.44222068067,14.5416666667,115,0.0,15.5875,27.5364,7.83333333333,2013,17.2625246672,945.276677719,9.5257724951,31.3869773599,-21.8612048648,8.41352723109,3.31775896139,14.1616901408,1154.78005599,-7.5696529805,41.5787649854,-49.1484179659,5.44423934919,9.82764825626,0.380085714286,0.255763047148,0.610271428571,0.246814285714,0.418808646196,0.566571428571,32.2560136525,12.1670835993,22.7409465509,15.3983499637
287,5.5,0.586650162984,15.8375,116,0.0,15.5583333333,27.1476,4.22083333333,2013,17.1449228038,1090.57424892,11.743300382,30.4479663275,-18.7046659455,7.68200235118,3.8965638357,14.5270140845,1630.89655508,0.15134792527,39.0817289029,-38.9303809776,5.4378254967,9.63035036552,0.386814285714,0.263394415777,0.615628571429,0.251085714286,0.421912051408,0.569478571429,32.01,13.33,23.27,15.17
288,5.72,0.764668463711,17.6458333333,117,0.0,15.8875,27.4572,3.5625,2013,17.1664457716,1133.44315577,15.3299421996,31.0882253221,-15.7582831224,7.22643720212,4.15624203378,14.7166478873,1803.12119929,13.3004103909,39.2572759245,-25.9568655336,4.45028544014,10.5179002362,0.393542857143,0.271025784405,0.620985714286,0.255357142857,0.42501545662,0.572385714286,32.804987272,12.4737335746,23.0049935298,15.5227861993
289,6.01,1.11813291535,20.8875,118,0.0,16.2708333333,26.9244,2.3625,2013,17.173190295,960.260697514,13.1260725387,30.7006341538,-17.5745616151,6.54345508524,5.04387585727,14.5532535211,1958.43058174,18.5575803209,39.8210188529,-21.263438532,3.45823570004,10.9164511457,0.400271428571,0.278657153033,0.626342857143,0.259628571429,0.428118861831,0.575292857143,33.0499376946,12.6287772746,23.1376087425,15.5807932706
290,7.97,1.67874802426,24.5375,119,0.0,16.85,27.8064,4.18333333333,2013,17.1075780967,934.066484693,14.8006058139,32.666721596,-17.8661157821,5.12308096358,5.88701726315,15.0757605634,1994.54895655,26.1516829497,43.8948510022,-17.7431680525,0.914950978326,13.443296815,0.407,0.286288521661,0.6317,0.2639,0.431222267043,0.5782,33.2751971924,12.784966783,23.2706184373,15.6359929775
291,9.5,1.59962066744,21.2166666667,120,0.0,16.9791666667,27.954,6.00416666667,2013,16.8629648827,962.789656942,15.4505241721,34.6859285029,-19.2354043309,2.29259367854,6.38810907572,13.2345633803,1588.68267739,4.21280632598,40.9329942638,-36.7201879378,-2.49484088767,16.8945054216,0.406336363636,0.280913772087,0.629645454545,0.263996,0.435977604691,0.578604,33.4807657655,12.9423020995,23.4040226142,15.68838532
292,9.62,1.81738205536,22.05,121,0.0,16.6916666667,28.8648,6.07083333333,2013,17.0567077536,870.357096635,10.606435997,32.3081597931,-21.7017237961,4.37001741813,6.41050106214,13.3397746479,728.502167483,-0.56933867919,33.440225001,-34.0095636802,-3.19286156804,15.0326322978,0.405672727273,0.275539022513,0.627590909091,0.264092,0.440732942339,0.579008,33.6666434138,13.1007832244,23.5378212733,15.7379702981
293,7.82,1.85580619377,22.6666666667,122,0.0,16.5791666667,28.6236,3.3375,2013,17.3135204491,742.022594616,8.25974905565,29.3762140779,-21.1164650223,5.51883286779,6.41548036031,13.999056338,1290.00068271,5.81668797065,34.7004236125,-28.8837356418,-2.78690213634,15.632608793,0.405009090909,0.270164272939,0.625536363636,0.264188,0.445488279987,0.579412,33.8328301373,13.2604101575,23.6720144145,15.7847479119
294,7.27,1.67441344483,22.6791666667,123,0.0,16.7708333333,28.3356,2.8625,2013,17.3679812913,824.217291649,9.52373671921,30.9947687357,-21.4710320165,5.27650361838,6.19535629015,14.4614788732,2082.90517373,7.07315254688,40.4751921956,-33.4020396488,0.41176168972,14.5376969259,0.404345454545,0.264789523365,0.623481818182,0.264284,0.450243617635,0.579816,33.9793259361,13.4211828989,23.8066020379,15.8287181613
295,8.65,1.56960606219,21.9,124,0.0,17.0208333333,28.8072,5.02083333333,2013,17.5320722408,940.273665248,8.05654231906,32.5883672371,-24.531824918,4.56414851931,6.50176975657,14.3203943662,1872.52130244,9.58591560803,39.9321022378,-30.3461866298,-1.05828863809,14.9853961732,0.403681818182,0.259414773791,0.621427272727,0.26438,0.454998955284,0.58022,34.67,14.77,25.37,16.91
296,4.07,0.631914433149,16.4625,125,0.0,16.8541666667,18.3924,3.7125,2013,11.9147791345,770.191625574,3.83973528804,27.7951353251,-23.955400037,4.25567505491,3.84687612169,8.77018309859,1157.48408653,9.33819740548,35.4759110384,-26.1377136329,1.98127237096,7.58986296163,0.403018181818,0.254040024217,0.619372727273,0.264476,0.459754292932,0.580624,34.2132447593,13.7372904568,24.0736650199,15.9082365669
297,4.64,0.627136084534,17.2541666667,126,7.1,16.7958333333,21.2832,2.85416666667,2013,14.7414161588,719.003114391,1.29886702622,27.717169832,-26.4183028058,4.87813770879,4.29772189199,9.60616901408,985.571424506,-0.43036420947,33.1494534235,-33.579817633,1.49574061499,7.67964747212,0.402354545455,0.248665274643,0.617318181818,0.264572,0.46450963058,0.581028,34.3006677838,13.8748745739,24.1995489563,15.9437847231
298,5.64,0.677678112354,17.8708333333,127,0.0,17.0208333333,25.4412,4.09583333333,2013,18.8933553419,831.810667483,-1.84100182806,29.7764971056,-31.6174989336,6.9031419937,4.85124016968,16.3926760563,1337.04696551,-22.6514096184,40.7937347855,-63.4451444039,5.19994315128,10.8840558158,0.401690909091,0.243290525069,0.615263636364,0.264668,0.469264968228,0.581432,34.3683998835,13.9958538001,24.3192359527,15.976525515
299,4.45,0.452677024313,15.5333333333,128,0.0,17.2041666667,20.916,4.9125,2013,15.1648737434,856.992415832,-0.684030235543,29.2631108154,-29.947141051,5.60872617047,3.81283177611,11.4128873239,1194.1345511,-7.74359001699,38.3108282006,-46.0544182176,4.68564527611,8.82419016063,0.401027272727,0.237915775495,0.613209090909,0.264764,0.474020305876,0.581836,34.4164410585,14.1002281351,24.4327260089,16.0064589425
300,6.2,0.579382322342,16.5958333333,129,0.0,17.1291666667,28.548,5.525,2013,19.8727324826,861.467134558,-3.58660336734,29.7500792039,-33.3366825713,7.41398156164,5.01039488808,16.2793521127,1535.96631394,-12.1688166536,41.1316975533,-53.3005142069,5.88424235548,10.4666405378,0.400363636364,0.232541025921,0.611154545455,0.26486,0.478775643524,0.58224,34.4447913086,14.1879975792,24.5400191251,16.0335850056
301,6.35,0.698900297237,18.1583333333,130,0.0,17.2041666667,28.368,4.69166666667,2013,19.7618013856,855.015229069,-3.02880626607,30.0311427206,-33.0599489867,7.09839805428,5.23731860261,16.5916901408,1569.90607689,-8.76557477742,43.4954682739,-52.2610430513,5.51537945451,10.9830075202,0.3997,0.227166276347,0.6091,0.264956,0.483530981172,0.582644,34.4534506341,14.2591621321,24.6411153011,16.0579037044
302,6.36,1.11867551879,21.8833333333,131,0.0,17.7208333333,27.792,2.42916666667,2013,18.7072589993,795.886476721,-0.495989134617,30.5140257847,-31.0100149194,5.43239788658,6.40254217511,16.2082394366,1818.10171858,0.155151186652,42.6154922427,-42.4603410561,4.04476469702,11.2603356993,0.40363,0.235996183537,0.612693333333,0.265052,0.48828631882,0.583048,34.4424190347,14.313721794,24.7360145371,16.0794150387
303,7.58,1.15331273506,21.2208333333,132,0.0,18.2208333333,29.4516,4.09583333333,2013,19.1560113098,754.917324989,-3.71349563075,31.2470235125,-34.9605191433,4.74535902526,6.40260791067,15.6535352113,1968.3020275,-6.42213845639,46.6081418567,-53.0302803131,2.4013066138,12.7594966897,0.40756,0.244826090728,0.616286666667,0.265148,0.493041656468,0.583452,34.51,13.61,24.57,15.69
304,7.6,1.13321847822,21.3958333333,133,0.0,18.2125,30.0096,4.59583333333,2013,19.3723589585,845.16863206,-4.59471409352,31.4631877711,-36.0579018647,4.88319578058,6.38478585246,15.9196056338,2117.26971993,-7.03538319163,47.6190180445,-54.6544012361,2.17325673456,13.6203784642,0.41149,0.253655997918,0.61988,0.265244,0.497796994116,0.583856,34.3612830617,14.3730264446,24.9072221887,16.1140156143
305,7.68,1.07625288956,20.6083333333,134,0.0,18.4125,29.106,5.45,2013,19.3015682959,884.447674763,-5.02981555706,32.503951732,-37.5337672891,4.48528020652,6.56060047628,16.0516901408,1908.37921306,-1.22246340665,46.7848301184,-48.0072935251,2.39604678763,14.3534740387,0.41542,0.262485905109,0.623473333333,0.26534,0.502552331764,0.58426,34.2911786881,14.3777714334,24.9835306044,16.1271048556
306,6.87,0.813345133573,17.4666666667,135,0.0,17.8416666667,28.1088,5.29583333333,2013,18.2351679562,800.05265576,-8.20888689839,30.7030049917,-38.9118918901,5.20340757225,5.95041651479,14.3710985915,1029.58729415,-17.0607255598,41.278384071,-58.3391096308,2.72618862731,11.856162071,0.41935,0.271315812299,0.627066666667,0.265436,0.507307669412,0.584664,34.2013833896,14.365911531,25.0536420799,16.1373867324
307,6.52,0.657276280057,17.0875,136,0.0,17.5791666667,25.8084,6.45833333333,2013,18.9671315879,763.359046843,-6.78992088754,30.602583958,-37.3925048455,5.62489605448,5.54795232153,11.911943662,1139.5367565,-14.6156478034,41.2962918361,-55.9119396395,2.73024631726,9.28800162043,0.42328,0.28014571949,0.63066,0.265532,0.512063007061,0.585068,34.0918971665,14.3374467377,25.1175566154,16.1448612449
308,6.75,0.724806048853,16.05,137,0.0,17.4833333333,30.1248,5.275,2013,19.1576484202,761.954855005,-14.6553735495,28.5578026364,-43.2131761859,5.84298994101,6.40963256816,15.8531830986,988.522691689,-26.3590521719,38.6442386674,-65.0032908393,4.76847376436,10.7061020041,0.42721,0.288975626681,0.634253333333,0.265628,0.516818344709,0.585472,33.9627200185,14.2923770532,25.1752742108,16.149528393
309,6.7,0.899637083715,18.3375,138,0.0,17.5666666667,29.8476,4.21666666667,2013,19.3713172208,866.221164798,-13.3533635363,29.9647499014,-43.3181134378,5.59106878338,6.98687058393,16.249943662,1386.03942685,-19.318359141,42.2114792094,-61.5298383505,3.63318678768,12.3520297433,0.43114,0.297805533871,0.637846666667,0.265724,0.521573682357,0.585876,33.8138519458,14.2307024777,25.2267948661,16.1513881767
310,8.08,1.3630712196,20.9583333333,139,0.0,17.9625,30.9276,4.21666666667,2013,19.5647356223,786.972349901,-6.98614478307,32.5621537526,-39.5482985356,3.19057166646,8.33409824419,15.7804225352,1735.1499484,-10.2977970839,42.5867755595,-52.8845726434,-0.816832479713,13.5353505019,0.43507,0.306635441062,0.64144,0.26582,0.526329020005,0.58628,33.6452929483,14.1524230112,25.2721185813,16.1504405961
311,8.56,1.76741619866,23.6333333333,140,0.0,18.1708333333,30.8412,3.82083333333,2013,19.2592989489,937.713335652,-5.03489777329,34.4884043305,-39.5233021038,2.86803470184,9.69213219392,15.639971831,2015.37842905,-2.26531420498,43.0433122502,-45.3086264551,-2.00435436528,15.4179000336,0.439,0.315465348252,0.645033333333,0.265916,0.531084357653,0.586684,33.97,12.11,25.23,15.83
312,8.34,0.933197418377,17.5916666667,141,0.0,18.1583333333,30.0204,6.675,2013,19.8020199174,1039.74247425,-14.0425538207,34.4678907081,-48.5104445288,4.22999159532,7.68491517587,16.4105492958,1797.10190815,-14.2345273559,43.9688208902,-58.203348246,3.17800908039,15.0063947213,0.44293,0.324295255443,0.648626666667,0.266012,0.535839695301,0.587088,33.2652977397,13.9637634396,25.3441751914,16.1432751301
313,7.05,0.898208518786,14.4333333333,142,0.0,17.5416666667,31.3812,4.44583333333,2013,19.5035758175,822.544290116,-19.0818003472,29.1525653232,-48.2343656704,4.93694139443,7.88232452449,15.9154225352,1462.76760654,-19.4654385515,35.6134323611,-55.0788709126,4.84013982316,13.6506460351,0.44686,0.333125162633,0.65222,0.266108,0.540595032949,0.587492,33.0862526499,13.8888114041,25.3709080864,16.1433608217
314,6.36,0.80910085532,15.5541666667,143,0.0,17.3333333333,30.7152,4.3125,2013,19.5488728894,759.939495584,-22.0468952659,28.5711280027,-50.6180232686,5.77391653414,7.29320909772,16.4308309859,1096.75051261,-24.1640918161,34.903356721,-59.0674485371,5.16804623181,10.7841898657,0.45079,0.341955069824,0.655813333333,0.266204,0.545350370597,0.587896,32.9199077566,13.8326825471,25.3914440412,16.1469427258
315,6.77,0.856212107865,16.3416666667,144,0.0,17.4833333333,30.9744,3.8,2013,19.8983956183,716.909545234,-21.2122953292,29.3326222039,-50.5449175331,5.2488245912,7.59792200173,16.2875915493,1505.23055479,-24.5942061166,37.373215087,-61.9674212036,4.08938576753,12.3535518511,0.45472,0.350784977014,0.659406666667,0.2663,0.550105708245,0.5883,32.7662630598,13.7953768684,25.4057830559,16.1540208424
316,6.3,0.662147197712,15.6291666667,145,0.0,17.425,28.566,4.07083333333,2013,20.0161913729,790.528139214,-23.9015414529,30.3206332539,-54.2221747068,5.87179309509,7.00165925038,16.4215774648,1093.36826725,-26.3466241537,36.473559815,-62.8201839688,5.28324018441,10.3621560988,0.45865,0.359614884205,0.663,0.273325,0.552799613615,0.5963,32.6253185596,13.7768943682,25.4139251306,16.1645951715
317,6.76,0.657770559425,17.0041666667,146,0.0,17.6083333333,27.072,6.625,2013,19.5549204564,882.296724957,-21.910797266,34.1143304148,-56.0251276808,5.0772339152,6.61385218676,15.7577323944,970.860769707,-19.2176876919,41.8003649225,-61.0180526144,4.11664244184,10.8929064925,0.46258,0.368444791396,0.666593333333,0.28035,0.555493518985,0.6043,32.4970742559,13.7772350464,25.4158702651,16.1786657131
318,3.0,0.436398325132,15.6083333333,147,0.4,17.5,12.6036,5.15416666667,2013,9.50339641536,886.171019707,-12.2719519864,32.9237886597,-45.1957406462,1.27986473702,3.81900012334,4.86583098592,965.875534492,-1.00520750136,35.3145219585,-36.3197294598,0.770200692224,5.86084895498,0.46651,0.377274698586,0.670186666667,0.287375,0.558187424355,0.6123,32.3815301487,13.796398903,25.4116184596,16.1962324673
319,5.82,0.625841314827,18.2416666667,148,0.0,17.75,25.4232,4.39166666667,2013,20.4072081713,1208.50173956,-20.5954917907,35.7763467378,-56.3718385285,5.85936534889,7.0015187137,17.4842112676,1500.22640582,-17.0046615193,40.7698005033,-57.7744620226,5.67676861064,9.93370002622,0.47044,0.386104605777,0.67378,0.2944,0.560881329726,0.6203,32.07,13.95,23.97,15.15
320,6.96,0.815887623539,18.7458333333,149,0.0,18.5166666667,26.3916,5.83333333333,2013,20.8924427421,1218.24598372,-17.0062386879,39.1291553213,-56.1353940093,5.19505072426,7.89331768155,17.9264788732,1905.65616972,-14.4518918991,43.522222576,-57.9741144751,5.19327466339,12.7173433807,0.47437,0.394934512967,0.677373333333,0.294485714286,0.563432314369,0.616492857143,32.1885425239,13.8911961515,25.3845240282,16.2418546132
321,7.18,1.05819893889,19.325,150,0.0,18.6833333333,28.152,4.62083333333,2013,20.5664975225,1321.80494084,-17.9315721796,39.5735090073,-57.505081187,3.70906868295,9.2866533476,16.7560985915,1931.70958849,-12.4931804864,44.215111916,-56.7082924024,3.53841894946,15.0755529613,0.4783,0.403764420158,0.680966666667,0.294571428571,0.565983299012,0.612685714286,32.1110990063,13.9668295434,25.3616814024,16.269910005
322,8.08,1.53140815408,23.025,151,0.0,18.9041666667,29.4336,3.825,2013,20.3865659957,1285.346627,-10.5841018522,41.3494773288,-51.933579181,1.92338923611,10.9423331397,17.0063239437,2396.90084556,-2.65991921787,48.4641151164,-51.1240343343,0.807888410071,15.8868625847,0.48223,0.412594327348,0.68456,0.294657142857,0.568534283655,0.608878571429,32.0463556852,14.0612861137,25.3326418364,16.3014616092
323,7.84,1.74337632504,25.4,152,0.0,19.4541666667,27.5976,3.67083333333,2013,18.3287588632,1466.36182919,-6.09800903779,42.3885442546,-48.4865532924,1.32865358515,11.9142601067,16.1961971831,2642.1966298,2.66498724884,51.9177007182,-49.2527134694,-0.356334775649,15.8907880834,0.48616,0.421424234539,0.688153333333,0.294742857143,0.571085268298,0.605071428571,31.9943125606,14.1745658624,25.2974053304,16.336509426
324,7.94,1.46464252376,23.6583333333,153,0.0,20.025,28.9692,3.97083333333,2013,20.7141169137,1123.80720257,-16.212418153,39.2701174408,-55.4825355937,2.40257974217,11.2592575589,17.2564225352,3162.33773005,-9.70364739097,53.0584449809,-62.7620923718,2.07053548016,17.8200184339,0.49009,0.43025414173,0.691746666667,0.294828571429,0.573636252941,0.601264285714,31.9549696326,14.3066687896,25.2559718843,16.3750534553
325,7.52,0.745255081783,18.6416666667,154,0.0,19.9375,28.728,6.85,2013,21.199482759,770.638309194,-31.5886087444,37.1384898144,-68.7270985589,4.55862553528,7.78107986624,17.0352253521,2139.12651237,-21.9245050421,44.7662399717,-66.6907450138,6.34360352839,14.2094209163,0.49402,0.43908404892,0.69534,0.294914285714,0.576187237585,0.597457142857,31.9283269011,14.4575948952,25.2083414981,16.4170936971
326,6.94,0.544543243771,16.7041666667,155,0.0,19.1291666667,27.9576,8.13333333333,2013,20.9062999114,795.576130227,-36.8775765682,37.317538689,-74.1951152573,5.51169543188,6.39676074658,16.8447042254,1142.29963701,-28.5818405405,38.8740437618,-67.4558843023,6.30819966099,11.7908825957,0.49795,0.447913956111,0.698933333333,0.295,0.578738222228,0.59365,31.9143843661,14.6273441792,25.1545141718,16.4626301514
327,6.79,0.643886437841,17.4666666667,156,0.0,18.5291666667,28.7928,6.3375,2013,21.3182703708,736.862753248,-34.7690974178,37.2371823238,-72.0062797416,5.1066381896,7.85978840768,17.5488591549,1516.17379048,-31.2549164943,41.9283910641,-73.1833075584,6.77858974944,12.5760980872,0.50188,0.456743863301,0.702526666667,0.295085714286,0.581289206871,0.589842857143,31.93,16.93,25.37,17.45
328,6.85,0.788157224558,19.1833333333,157,0.0,18.5041666667,28.89,5.11666666667,2013,21.4963457923,799.366591982,-27.1927247538,38.200309605,-65.3930343588,4.70219461755,8.73984252351,18.272915493,2060.23879804,-16.7951689441,44.6021090222,-61.3972779663,6.36439114175,12.883288003,0.50581,0.465573770492,0.70612,0.295171428571,0.583840191514,0.586035714286,31.9245998858,15.0134069053,25.0433983919,16.5641916977
329,7.31,1.44320420921,24.5416666667,158,0.0,19.0375,29.3472,2.95416666667,2013,21.4020124703,996.074372493,-24.8902173923,38.3161809911,-63.2063983834,2.72323110512,11.0350088906,18.6826056338,2364.12320008,-1.4670218622,50.9116543593,-52.3786762215,2.44209779504,13.6621193458,0.50974,0.474403677682,0.709713333333,0.295257142857,0.586391176157,0.582228571429,31.9487579404,15.2099095931,25.0163693241,16.6202167896
330,8.63,1.71449007973,26.9583333333,159,0.0,20.1458333333,29.2644,4.89583333333,2013,21.5730366734,1248.14232532,-14.1678692345,41.8261974434,-55.9940666779,0.736774804572,13.4862612689,18.6923661972,2937.91291956,1.98955548466,51.0010922607,-49.0115367761,3.1894342237,17.55095299,0.51367,0.483233584873,0.713306666667,0.295342857143,0.5889421608,0.578421428571,31.9856161915,15.405424705,25.013402702,16.679738094
331,6.53,0.467727796847,17.025,160,0.0,20.1625,26.6616,8.40833333333,2013,20.3408887797,908.81957129,-30.5868356341,43.550686011,-74.1375216452,5.96328429941,6.20226257489,17.1617323944,1389.22905183,-16.8375241366,38.1660030032,-55.0035271398,7.52674063397,11.5493543281,0.5176,0.492063492063,0.7169,0.295428571429,0.591493145444,0.574614285714,32.0351746392,15.599952241,25.0344985258,16.742755611
332,5.12,0.566692611957,17.225,161,0.0,19.5875,22.7232,4.76666666667,2013,16.6265013222,1001.84110958,-32.2100711803,42.4548450154,-74.6649161957,3.88466167555,7.10995802612,14.1051549296,1471.61409815,-25.4576414214,38.7542317088,-64.2118731302,4.58545358624,10.3126724349,0.521875,0.466274566989,0.7071,0.295514285714,0.594044130087,0.570807142857,32.0974332834,15.7934922011,25.0796567953,16.8092693404
333,5.77,0.760241352981,19.2875,162,0.0,19.6208333333,25.92,3.33333333333,2013,17.8099562952,1035.3546205,-27.0487049745,41.1574501454,-68.2061551199,3.94729616304,7.87870898167,15.1042816901,1689.5141804,-19.9700573813,37.5923344107,-57.562391792,4.19559602736,9.93547638451,0.52615,0.440485641915,0.6973,0.2956,0.59659511473,0.567,32.1723921241,15.9860445854,25.1488775106,16.8792792824
